2026-09-07 12:07:04.266141,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:05,16352,11394,21,16.387,24.596,26,21,0.119,NORMAL
2026-09-07 12:07:06,16379,11409,21,15.891,45.496,27,15,0.222,NORMAL
2026-09-07 12:07:07,16423,11448,21,15.759,29.89,44,39,0.175,NORMAL
2026-09-07 12:07:08,16453,11472,30,18.377,28.806,30,24,0.053,NORMAL
2026-09-07 12:07:09,16496,11507,27,15.54,42.483,43,35,0.153,NORMAL
2026-09-07 12:07:09.339056,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:10,16539,11535,25,17.616,40.711,43,28,0.089,NORMAL
2026-09-07 12:07:11,16581,11564,25,13.996,23.2,42,29,0.054,NORMAL
2026-09-07 12:07:12,16627,11593,33,20.384,39.214,46,29,0.189,NORMAL
2026-09-07 12:07:13,16673,11629,32,19.601,37.585,46,36,0.1,NORMAL
2026-09-07 12:07:14,16719,11670,24,20.958,45.651,46,41,0.144,NORMAL
2026-09-07 12:07:14.422760,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:15,16773,11711,25,17.138,22.431,54,41,0.197,NORMAL
2026-09-07 12:07:16,16828,11745,30,14.319,38.962,55,34,0.095,NORMAL
2026-09-07 12:07:17,16873,11774,36,22.79,53.02,45,29,0.204,NORMAL
2026-09-07 12:07:18,16923,11816,35,18.559,42.764,50,42,0.04,NORMAL
2026-09-07 12:07:19,16977,11852,28,20.458,33.492,54,36,0.128,NORMAL
2026-09-07 12:07:19.483007,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:20,17033,11886,25,16.516,39.208,56,34,0.124,NORMAL
2026-09-07 12:07:21,17086,11923,30,18.153,25.951,53,37,0.248,NORMAL
2026-09-07 12:07:22,17137,11955,24,15.432,33.064,51,32,0.08,NORMAL
2026-09-07 12:07:23,17189,11995,26,19.581,33.255,52,40,0.057,NORMAL
2026-09-07 12:07:24,17242,12040,25,17.38,32.054,53,45,0.054,NORMAL
2026-09-07 12:07:24.545214,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:25,17295,12084,29,19.682,37.98,53,44,0.065,NORMAL
2026-09-07 12:07:26,17518,12244,128,91.101,250.87,223,160,0.78,ANOMALY
2026-09-07 12:07:27,17760,12544,135,67.783,187.778,242,300,0.838,ANOMALY
2026-09-07 12:07:28,17979,12817,259,107.866,170.427,219,273,0.782,ANOMALY
2026-09-07 12:07:29,18333,13049,267,103.165,334.955,354,232,0.907,ANOMALY
2026-09-07 12:07:29.613417,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:30,18560,13215,135,58.064,271.879,227,166,0.936,ANOMALY
2026-09-07 12:07:31,18919,13464,150,96.74,203.191,359,249,0.912,ANOMALY
2026-09-07 12:07:32,19247,13682,276,60.959,354.813,328,218,0.952,ANOMALY
2026-09-07 12:07:33,19515,13967,115,77.469,152.347,268,285,0.824,ANOMALY
2026-09-07 12:07:34,19553,13998,24,18.121,33.112,38,31,0.048,NORMAL
2026-09-07 12:07:34.651660,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:35,19579,14015,12,19.384,41.138,26,17,0.241,NORMAL
2026-09-07 12:07:36,19598,14029,18,19.384,28.274,19,14,0.235,NORMAL
2026-09-07 12:07:37,19631,14051,10,19.384,25.634,33,22,0.106,NORMAL
2026-09-07 12:07:38,19660,14069,16,20.384,32.08,29,18,0.128,NORMAL
2026-09-07 12:07:39,19677,14083,11,21.473,33.47,17,14,0.034,NORMAL
2026-09-07 12:07:39.693933,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:40,19705,14098,16,21.187,48.538,28,15,0.213,NORMAL
2026-09-07 12:07:41,19719,14105,5,12.254,36.115,14,7,0.198,NORMAL
2026-09-07 12:07:42,19744,14125,11,22.661,30.787,25,20,0.172,NORMAL
2026-09-07 12:07:43,19761,14139,15,15.422,23.824,17,14,0.218,NORMAL
2026-09-07 12:07:44,19788,14158,14,18.773,19.088,27,19,0.189,NORMAL
2026-09-07 12:07:44.746167,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:45,19806,14169,15,19.722,26.257,18,11,0.223,NORMAL
2026-09-07 12:07:46,19828,14188,15,16.657,40.373,22,19,0.174,NORMAL
2026-09-07 12:07:47,19846,14198,13,12.608,25.31,18,10,0.157,NORMAL
2026-09-07 12:07:48,19865,14212,17,19.769,53.349,19,14,0.141,NORMAL
2026-09-07 12:07:49,19888,14229,18,17.771,31.591,23,17,0.201,NORMAL
2026-09-07 12:07:49.815352,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:50,19905,14242,9,17.747,26.281,17,13,0.078,NORMAL
2026-09-07 12:07:51,19931,14262,12,17.527,40.815,26,20,0.18,NORMAL
2026-09-07 12:07:52,19963,14286,11,19.206,25.997,32,24,0.186,NORMAL
2026-09-07 12:07:53,19985,14302,12,21.989,21.968,22,16,0.031,NORMAL
2026-09-07 12:07:54,20007,14318,17,16.193,28.274,22,16,0.161,NORMAL
2026-09-07 12:07:54.890039,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:07:55,20044,14348,23,15.579,32.01,37,30,0.072,NORMAL
2026-09-07 12:07:56,20354,14647,175,67.412,182.682,310,299,0.948,ANOMALY
2026-09-07 12:07:57,20709,14947,259,93.51,158.412,355,300,0.799,ANOMALY
2026-09-07 12:07:58,21152,15160,101,102.766,148.289,443,213,0.902,ANOMALY
2026-09-07 12:07:59,21494,15434,166,88.209,359.533,342,274,0.947,ANOMALY
2026-09-07 12:07:59.935601,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:00,21710,15702,251,67.556,375.742,216,268,0.923,ANOMALY
2026-09-07 12:08:01,22085,15840,227,72.314,134.534,375,138,0.972,ANOMALY
2026-09-07 12:08:02,22319,16032,200,62.337,341.853,234,192,0.797,ANOMALY
2026-09-07 12:08:03,22761,16289,141,109.951,383.048,442,257,0.937,ANOMALY
2026-09-07 12:08:04,22809,16328,32,17.54,35.756,48,39,0.168,NORMAL
2026-09-07 12:08:04.988950,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:05,22851,16359,31,15.37,29.435,42,31,0.157,NORMAL
2026-09-07 12:08:06,22907,16398,24,20.447,41.912,56,39,0.106,NORMAL
2026-09-07 12:08:07,22964,16440,36,19.156,26.059,57,42,0.182,NORMAL
2026-09-07 12:08:08,23014,16482,37,20.369,30.382,50,42,0.084,NORMAL
2026-09-07 12:08:09,23067,16519,35,23.394,32.562,53,37,0.079,NORMAL
2026-09-07 12:08:10.097535,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:10,23111,16546,26,17.303,37.052,44,27,0.182,NORMAL
2026-09-07 12:08:11,23154,16571,31,18.679,36.43,43,25,0.132,NORMAL
2026-09-07 12:08:12,23202,16608,27,13.376,33.637,48,37,0.162,NORMAL
2026-09-07 12:08:13,23247,16639,31,19.881,32.873,45,31,0.16,NORMAL
2026-09-07 12:08:14,23287,16674,32,14.981,35.224,40,35,0.208,NORMAL
2026-09-07 12:08:15,23328,16705,23,16.71,21.499,41,31,0.142,NORMAL
2026-09-07 12:08:15.142369,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:16,23368,16738,30,19.075,34.533,40,33,0.225,NORMAL
2026-09-07 12:08:17,23408,16762,32,14.678,22.374,40,24,0.236,NORMAL
2026-09-07 12:08:18,23442,16790,32,22.043,38.231,34,28,0.212,NORMAL
2026-09-07 12:08:19,23488,16817,22,23.132,40.332,46,27,0.219,NORMAL
2026-09-07 12:08:20,23534,16845,29,17.179,35.293,46,28,0.17,NORMAL
2026-09-07 12:08:20.182196,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:21,23567,16871,24,17.359,32.109,33,26,0.226,NORMAL
2026-09-07 12:08:22,23609,16897,23,18.611,39.41,42,26,0.219,NORMAL
2026-09-07 12:08:23,23633,16918,20,16.719,47.92,24,21,0.117,NORMAL
2026-09-07 12:08:24,23663,16937,20,18.809,35.113,30,19,0.072,NORMAL
2026-09-07 12:08:25,23693,16963,13,16.512,37.97,30,26,0.226,NORMAL
2026-09-07 12:08:25.244393,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:26,24039,17093,227,83.315,379.286,346,130,0.95,ANOMALY
2026-09-07 12:08:27,24253,17319,271,61.626,135.061,214,226,0.872,ANOMALY
2026-09-07 12:08:28,24669,17598,221,56.122,155.316,416,279,0.906,ANOMALY
2026-09-07 12:08:29,24939,17783,191,67.312,334.574,270,185,0.885,ANOMALY
2026-09-07 12:08:30,25256,18010,236,112.611,220.22,317,227,0.902,ANOMALY
2026-09-07 12:08:30.337458,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:31,25678,18231,132,95.649,232.105,422,221,0.834,ANOMALY
2026-09-07 12:08:32,26075,18364,143,115.17,275.587,397,133,0.982,ANOMALY
2026-09-07 12:08:33,26515,18608,149,68.518,247.904,440,244,0.922,ANOMALY
2026-09-07 12:08:34,26543,18630,12,19.009,33.573,28,22,0.235,NORMAL
2026-09-07 12:08:35,26564,18647,5,13.9,35.857,21,17,0.229,NORMAL
2026-09-07 12:08:35.423724,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:36,26578,18658,16,8.947,39.221,14,11,0.073,NORMAL
2026-09-07 12:08:37,26597,18669,9,20.836,38.359,19,11,0.04,NORMAL
2026-09-07 12:08:38,26611,18679,12,22.748,26.007,14,10,0.236,NORMAL
2026-09-07 12:08:39,26636,18694,14,17.739,32.484,25,15,0.183,NORMAL
2026-09-07 12:08:40,26659,18712,16,17.498,36.93,23,18,0.202,NORMAL
2026-09-07 12:08:40.465929,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:41,26687,18733,21,18.841,41.077,28,21,0.079,NORMAL
2026-09-07 12:08:42,26710,18750,18,14.989,40.232,23,17,0.241,NORMAL
2026-09-07 12:08:43,26742,18774,12,17.623,39.124,32,24,0.132,NORMAL
2026-09-07 12:08:44,26770,18790,21,22.126,38.231,28,16,0.174,NORMAL
2026-09-07 12:08:45,26805,18816,25,17.76,27.418,35,26,0.079,NORMAL
2026-09-07 12:08:45.548979,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:46,26834,18832,20,17.89,38.503,29,16,0.145,NORMAL
2026-09-07 12:08:47,26874,18854,25,22.265,35.294,40,22,0.22,NORMAL
2026-09-07 12:08:48,26906,18872,21,20.148,43.936,32,18,0.043,NORMAL
2026-09-07 12:08:49,26942,18893,23,14.465,32.829,36,21,0.152,NORMAL
2026-09-07 12:08:50,26978,18920,27,19.53,32.936,36,27,0.097,NORMAL
2026-09-07 12:08:50.623534,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:51,27024,18945,24,19.634,42.797,46,25,0.128,NORMAL
2026-09-07 12:08:52,27075,18981,31,20.085,38.338,51,36,0.061,NORMAL
2026-09-07 12:08:53,27117,19009,34,14.936,35.366,42,28,0.085,NORMAL
2026-09-07 12:08:54,27166,19038,33,14.452,38.79,49,29,0.072,NORMAL
2026-09-07 12:08:55,27219,19070,28,20.221,33.531,53,32,0.122,NORMAL
2026-09-07 12:08:55.677690,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:08:56,27575,19350,103,86.008,179.242,356,280,0.84,ANOMALY
2026-09-07 12:08:57,27823,19622,136,117.651,286.006,248,272,0.822,ANOMALY
2026-09-07 12:08:58,28089,19765,223,72.62,141.007,266,143,0.84,ANOMALY
2026-09-07 12:08:59,28400,19909,134,104.127,260.125,311,144,0.867,ANOMALY
2026-09-07 12:09:00,28713,20118,273,83.667,266.946,313,209,0.986,ANOMALY
2026-09-07 12:09:00.729611,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:01,29019,20308,267,78.238,318.538,306,190,0.975,ANOMALY
2026-09-07 12:09:02,29455,20601,196,88.833,146.752,436,293,0.803,ANOMALY
2026-09-07 12:09:03,29815,20896,234,69.54,290.052,360,295,0.984,ANOMALY
2026-09-07 12:09:04,29862,20925,30,12.917,37.89,47,29,0.039,NORMAL
2026-09-07 12:09:05,29909,20953,31,16.331,35.258,47,28,0.126,NORMAL
2026-09-07 12:09:05.792413,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:06,29953,20983,27,19.014,23.956,44,30,0.144,NORMAL
2026-09-07 12:09:07,29995,21015,30,21.271,35.698,42,32,0.171,NORMAL
2026-09-07 12:09:08,30033,21046,22,17.679,32.047,38,31,0.035,NORMAL
2026-09-07 12:09:09,30081,21076,26,20.073,34.86,48,30,0.228,NORMAL
2026-09-07 12:09:10,30119,21101,26,19.817,39.571,38,25,0.052,NORMAL
2026-09-07 12:09:10.846463,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:11,30159,21127,24,17.031,23.164,40,26,0.239,NORMAL
2026-09-07 12:09:12,30186,21150,26,16.037,38.387,27,23,0.114,NORMAL
2026-09-07 12:09:13,30218,21175,13,18.956,35.996,32,25,0.247,NORMAL
2026-09-07 12:09:14,30252,21196,13,20.338,42.918,34,21,0.109,NORMAL
2026-09-07 12:09:15,30280,21215,12,17.254,30.641,28,19,0.108,NORMAL
2026-09-07 12:09:15.923090,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:16,30309,21236,10,18.66,29.214,29,21,0.043,NORMAL
2026-09-07 12:09:17,30337,21252,17,12.526,41.198,28,16,0.165,NORMAL
2026-09-07 12:09:18,30355,21264,11,16.732,35.368,18,12,0.069,NORMAL
2026-09-07 12:09:19,30379,21284,7,16.437,26.917,24,20,0.181,NORMAL
2026-09-07 12:09:20,30407,21301,12,14.392,35.199,28,17,0.214,NORMAL
2026-09-07 12:09:20.991753,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:21,30432,21316,16,23.13,51.32,25,15,0.109,NORMAL
2026-09-07 12:09:22,30455,21334,9,21.565,35.135,23,18,0.228,NORMAL
2026-09-07 12:09:23,30476,21348,13,18.717,27.139,21,14,0.129,NORMAL
2026-09-07 12:09:24,30501,21365,17,20.987,29.077,25,17,0.127,NORMAL
2026-09-07 12:09:25,30525,21385,10,17.533,27.244,24,20,0.1,NORMAL
2026-09-07 12:09:26.061100,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:26,30811,21667,254,110.302,132.531,286,282,0.927,ANOMALY
2026-09-07 12:09:27,31220,21876,223,119.311,156.514,409,209,0.906,ANOMALY
2026-09-07 12:09:28,31573,22175,252,88.873,240.863,353,299,0.927,ANOMALY
2026-09-07 12:09:29,31979,22428,268,104.432,313.45,406,253,0.867,ANOMALY
2026-09-07 12:09:30,32168,22595,138,74.903,374.643,189,167,0.942,ANOMALY
2026-09-07 12:09:31.115644,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:31,32468,22745,117,95.994,185.097,300,150,0.921,ANOMALY
2026-09-07 12:09:32,32839,22954,266,88.84,186.258,371,209,0.972,ANOMALY
2026-09-07 12:09:33,33117,23246,166,65.006,336.274,278,292,0.918,ANOMALY
2026-09-07 12:09:34,33144,23264,12,12.355,48.233,27,18,0.18,NORMAL
2026-09-07 12:09:35,33181,23288,16,15.556,47.188,37,24,0.204,NORMAL
2026-09-07 12:09:36.200806,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:36,33207,23304,21,16.582,28.947,26,16,0.131,NORMAL
2026-09-07 12:09:37,33246,23328,23,18.865,43.704,39,24,0.088,NORMAL
2026-09-07 12:09:38,33276,23354,22,22.621,25.442,30,26,0.244,NORMAL
2026-09-07 12:09:39,33316,23389,19,19.636,31.268,40,35,0.184,NORMAL
2026-09-07 12:09:40,33363,23417,27,19.679,41.652,47,28,0.043,NORMAL
2026-09-07 12:09:41,33402,23445,22,20.034,31.211,39,28,0.105,NORMAL
2026-09-07 12:09:41.260435,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:42,33444,23481,26,19.606,43.087,42,36,0.188,NORMAL
2026-09-07 12:09:43,33495,23522,22,19.711,38.287,51,41,0.07,NORMAL
2026-09-07 12:09:44,33542,23562,24,23.959,35.075,47,40,0.153,NORMAL
2026-09-07 12:09:45,33581,23589,30,13.458,43.682,39,27,0.052,NORMAL
2026-09-07 12:09:46,33622,23616,30,17.679,26.779,41,27,0.124,NORMAL
2026-09-07 12:09:46.344652,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:47,33668,23647,33,19.405,38.963,46,31,0.156,NORMAL
2026-09-07 12:09:48,33723,23690,29,13.222,30.617,55,43,0.171,NORMAL
2026-09-07 12:09:49,33769,23730,24,19.899,29.943,46,40,0.199,NORMAL
2026-09-07 12:09:50,33818,23759,25,16.856,32.75,49,29,0.07,NORMAL
2026-09-07 12:09:51,33873,23791,32,17.18,36.348,55,32,0.184,NORMAL
2026-09-07 12:09:51.407449,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:52,33921,23827,35,17.109,22.24,48,36,0.17,NORMAL
2026-09-07 12:09:53,33973,23871,24,13.977,32.228,52,44,0.101,NORMAL
2026-09-07 12:09:54,34016,23904,28,15.782,44.06,43,33,0.099,NORMAL
2026-09-07 12:09:55,34070,23946,30,12.57,24.046,54,42,0.249,NORMAL
2026-09-07 12:09:56,34277,24228,156,80.748,339.03,207,282,0.815,ANOMALY
2026-09-07 12:09:56.454616,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:09:57,34544,24404,222,101.884,374.474,267,176,0.935,ANOMALY
2026-09-07 12:09:58,34813,24607,245,99.131,335.522,269,203,0.861,ANOMALY
2026-09-07 12:09:59,35205,24755,271,94.092,355.029,392,148,0.985,ANOMALY
2026-09-07 12:10:00,35430,24976,250,61.322,323.415,225,221,0.807,ANOMALY
2026-09-07 12:10:01,35770,25254,273,66.427,300.062,340,278,0.974,ANOMALY
2026-09-07 12:10:01.528225,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:10:02,36066,25393,155,57.132,132.574,296,139,0.986,ANOMALY
2026-09-07 12:10:03,36270,25524,267,97.699,228.226,204,131,0.934,ANOMALY
2026-09-07 12:10:04,36296,25544,13,22.256,33.498,26,20,0.171,NORMAL
2026-09-07 12:10:05,36325,25567,18,12.325,43.591,29,23,0.108,NORMAL
2026-09-07 12:10:06,36351,25586,18,15.196,28.153,26,19,0.167,NORMAL
2026-09-07 12:10:06.590208,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:10:07,36374,25602,16,19.937,39.724,23,16,0.163,NORMAL
2026-09-07 12:10:08,36405,25627,13,16.65,38.408,31,25,0.227,NORMAL
2026-09-07 12:10:09,36435,25652,15,21.824,28.49,30,25,0.064,NORMAL
2026-09-07 12:10:10,36461,25673,19,20.901,33.247,26,21,0.163,NORMAL
2026-09-07 12:10:11,36482,25690,6,17.671,33.689,21,17,0.185,NORMAL
2026-09-07 12:10:11.643484,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
2026-09-07 12:10:12,36495,25699,11,19.755,55.177,13,9,0.229,NORMAL
2026-09-07 12:10:13,36507,25707,18,17.0,28.683,12,8,0.207,NORMAL
2026-09-07 12:10:14,36528,25723,14,16.768,24.38,21,16,0.249,NORMAL
2026-09-07 12:10:15,36550,25737,9,17.747,28.204,22,14,0.173,NORMAL
2026-09-07 12:10:16,36571,25753,11,23.81,43.893,21,16,0.227,NORMAL
2026-09-07 12:10:16.690977,50.0,50.0,0.0,0.0,3950.0,18.4275,34.9795,0.0,0.0,0.0,0.0,1,0.0,NORMAL
